date,DUPONT DE NEMOURS INC_original,SPDR S&P 500 ETF TRUST_original,DUPONT DE NEMOURS INC_smoothed,SPDR S&P 500 ETF TRUST_smoothed,Estimated_DUPONT DE NEMOURS INC_original,Estimated_DUPONT DE NEMOURS INC_smoothed,spread_original,spread_smoothed,z_score,hedge_ratio,intercept,side
2017-03-03,79.2493,208.218,78.71829406834048,207.08885442541686,79.14436255321557,78.71705434522106,0.10493744678443706,0.0012397231194296587,-0.2611246706624086,-0.3784350021938262,-0.34738326642147,
2017-03-06,79.5655,207.566,78.88773525467239,207.1842835403335,79.0266872446117,78.88199502919187,0.5388127553883089,0.005740225480524719,0.12382674728686835,-0.37905678876471954,-0.3473858278739193,
2017-03-07,79.1105,206.926,78.93228820373791,207.1326268322668,78.85091603047007,78.92930606084215,0.2595839695299239,0.002982142895756712,-0.36504230615790734,-0.3793797229144641,-0.34738748667168207,
2017-03-08,79.2759,206.563,79.00101056299033,207.01870146581342,78.82297453888525,78.99610060064602,0.4529254611147476,0.004909962344316565,0.1353463378817098,-0.3799111364536536,-0.34739045960919873,
2017-03-09,79.6049,206.81,79.12178845039226,206.97696117265073,79.0521994220185,79.11573912820194,0.5527005779815024,0.0060493221903268335,0.6145360471407502,-0.38056576373215134,-0.34739382457227386,
2017-03-10,79.9751,207.549,79.29245076031381,207.09136893812058,79.46120583961866,79.28676541036283,0.5138941603813345,0.005685349950973639,0.920524589858942,-0.38118135718194857,-0.3473963378624126,
2017-03-13,80.31,207.663,79.49596060825105,207.20569515049647,79.66356332205581,79.48889731802814,0.6464366779441997,0.007063290222921459,1.0993075954624816,-0.381946537888863,-0.3473994244408323,
2017-03-14,79.7752,206.849,79.55180848660085,207.13435612039717,79.43885095464934,79.54796063919517,0.33634904535066035,0.0038478474056820033,-0.09048640322526924,-0.3823632182620405,-0.34740162036452027,
2017-03-15,80.7266,208.667,79.78676678928068,207.44088489631773,80.25110132110149,79.78159185806462,0.47549867889851616,0.005174931216059275,0.3398151036924752,-0.38292445923457025,-0.34740318600141673,
2017-03-16,80.0018,208.275,79.82977343142454,207.60770791705417,80.0859147258346,79.83044058044511,-0.0841147258345935,-0.0006671490205698016,-2.0315762238252066,-0.38285205522245636,-0.3474029243775029,-1.0
2017-03-17,80.2126,207.892,79.90633874513964,207.66456633364334,79.99116970765478,79.90403949757842,0.22143029234522055,0.0022992475612138574,-0.8845034938430768,-0.3831016378187697,-0.34740401823510786,
2017-03-20,80.8054,207.654,80.08615099611171,207.66245306691468,80.07513530681746,80.07838082009067,0.7302646931825505,0.007770176021042963,1.3067899671068395,-0.38394505875440627,-0.3474080762299793,0.0
2017-03-21,79.0238,204.971,79.87368079688937,207.12416245353174,79.0468807984965,79.873596527121,-0.023080798496513844,8.42697683737792e-05,-1.4589067120146095,-0.3839541820304665,-0.34740815352976134,
